,RECHARGE_VALUE,MIN_RECHARGE_AVG,P2_MADE_CALLS_DURATION,P2_PERC_DAYS_SOCIAL_NETWORK_OTT,PERC_SOCIAL_NETWORK_SESSIONS_IN_P1,PERC_INTERNET_SESSIONS_IN_P1,PERC_RECEIVED_CALLS_DURATION_IN_P2,PERC_P4_RECEIVED_CALLS_DURATION_BY_TOTAL,P23_PERC_DAYS_MADE_CALLS_OTT,WEEKDAY_PERC_INTERNET_MB,WEEKEND_HOLYDAY_PERC_SOCIAL_NETWORK_SESSIONS,WEEKEND_HOLYDAY_P14_WHATSAPP_MB_BY_SESSION,AGE_TYPE
11424,70.0,20.0,85.0,88.24,16.0,20.0,42.0,5.0,2.33,100.0,15.73,0.0,9
11425,600.0,100.0,1344.0,98.85,23.0,14.0,50.0,4.0,94.25,39.18,14.3,1.84,7
11426,110.0,20.0,131.0,0.0,0.0,0.0,40.0,11.0,14.29,0.0,0.0,0.0,4
11427,60.0,20.0,258.0,86.36,17.0,18.0,30.0,5.0,7.14,4.01,26.73,1.02,10
11428,220.0,20.0,90.0,63.16,17.0,16.0,55.0,1.0,50.0,74.83,13.89,0.01,9
11429,600.0,50.0,108.0,87.18,32.0,32.0,49.0,4.0,17.86,13.8,22.09,0.33,5
11430,500.0,50.0,233.0,100.0,21.0,23.0,49.0,4.0,75.95,24.45,21.97,0.94,6
11431,550.0,50.0,60.0,94.52,27.0,28.0,38.0,13.0,57.89,10.94,24.35,0.2,3
11432,40.0,10.0,148.0,44.83,6.0,6.0,59.0,5.0,15.0,12.97,21.54,0.14,1
11433,300.0,50.0,87.0,13.95,20.0,21.0,46.0,12.0,67.31,100.0,15.15,0.0,8
11434,40.0,20.0,13.0,64.29,8.0,8.0,53.0,7.0,26.67,54.45,24.18,0.0,3
11435,670.0,44.0,185.0,100.0,23.0,23.0,38.0,12.0,94.25,9.44,23.64,0.19,9
11436,630.0,25.0,62.0,100.0,28.0,30.0,31.0,9.0,27.27,11.69,22.59,7.48,4
11437,300.0,50.0,649.0,84.85,5.0,5.0,43.0,5.0,40.91,2.44,27.1,0.11,3
11438,300.0,18.0,405.0,93.62,18.0,16.0,37.0,4.0,44.9,64.44,22.25,0.27,9
11439,100.0,50.0,72.0,5.88,25.0,25.0,60.0,5.0,45.83,0.0,22.86,0.13,2
11440,600.0,200.0,203.0,100.0,21.0,21.0,35.0,6.0,82.76,30.23,24.35,1.07,7
11441,530.0,57.5,263.0,100.0,22.0,22.0,48.0,7.0,96.55,24.28,23.67,0.43,5
11442,650.0,83.33,832.0,82.76,23.0,23.0,36.0,6.0,91.95,16.18,28.62,0.12,6
11443,140.0,20.0,100.0,36.67,21.0,20.0,29.0,11.0,34.88,100.0,16.13,0.0,6
11444,300.0,100.0,17.0,100.0,23.0,32.0,38.0,13.0,44.83,55.1,15.14,0.03,2
11445,420.0,13.33,83.0,92.86,15.0,15.0,40.0,10.0,26.32,23.44,23.84,2.33,6
11446,50.0,10.0,229.0,100.0,20.0,18.0,28.0,8.0,6.25,2.85,17.82,2.09,4
11447,50.0,50.0,12.0,14.29,0.0,0.0,57.0,5.0,14.29,0.0,0.0,0.0,10
11448,560.0,40.0,49.0,87.01,10.0,11.0,33.0,11.0,72.15,9.09,30.36,0.08,5
11449,500.0,50.0,1292.0,55.7,13.0,13.0,46.0,4.0,86.75,6.07,24.0,0.21,5
11450,500.0,100.0,129.0,91.46,17.0,20.0,38.0,10.0,67.47,10.91,39.41,0.01,5
11451,100.0,50.0,112.0,70.59,1.0,2.0,38.0,3.0,40.0,29.0,25.52,0.09,5
11452,200.0,50.0,97.0,100.0,22.0,21.0,56.0,5.0,50.0,54.25,15.68,0.27,4
11453,200.0,200.0,92.0,3.45,0.0,0.0,29.0,4.0,61.7,100.0,16.67,0.0,6
11454,280.0,20.0,47.0,90.91,5.0,6.0,25.0,6.0,42.31,35.6,24.92,0.04,1
11455,451.008874048022,55.826155792688596,48.0,98.21,26.0,25.0,52.0,16.0,19.3,13.83,19.62,0.08,2
11456,500.0,100.0,455.0,52.54,16.0,19.0,49.0,3.0,62.12,21.8,32.64,0.0,7
11457,400.0,50.0,517.0,0.0,0.0,0.0,28.0,6.0,67.53,0.0,0.0,0.0,10
11458,540.0,25.0,102.0,100.0,23.0,31.0,30.0,9.0,0.0,11.12,9.58,0.74,2
11459,200.0,100.0,3606.0,34.15,6.0,6.0,50.0,3.0,79.55,19.42,25.41,0.03,5
11460,200.0,50.0,247.0,70.21,34.0,33.0,38.0,7.0,62.3,14.98,25.16,0.01,8
11461,-182.072488898007,-17.6276826179947,11.0,100.0,22.0,22.0,39.0,14.0,0.0,100.0,16.67,0.0,3
11462,-196.352521898531,56.552970227242696,16.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,5
11463,-72.21259808412249,43.3774051976463,2.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,0.0,-0.399391842402685,2
11464,210.0,20.0,6.0,0.0,50.0,50.0,31.0,17.0,0.0,19.92,20.51,0.59,2
11465,250.0,50.0,131.0,63.64,12.0,12.0,28.0,5.0,53.85,3.88,29.03,0.04,4
11466,600.0,200.0,142.0,98.85,22.0,18.0,33.0,9.0,83.91,39.31,19.37,0.54,5
11467,100.0,100.0,77.0,100.0,19.0,29.0,55.0,3.0,27.27,14.13,26.92,0.0,9
11468,100.0,50.0,175.0,98.63,15.0,15.0,29.0,7.0,16.87,10.26,22.0,0.05,3
11469,500.0,50.0,1270.0,0.0,0.0,0.0,28.0,3.0,98.46,0.0,0.0,0.0,2
11470,150.0,50.0,69.0,100.0,23.0,24.0,44.0,19.0,10.81,62.37,15.16,0.04,3
11471,20.0,20.0,43.0,10.0,50.0,88.0,54.0,8.0,46.67,88.73,0.0,0.0,7
11472,400.0,100.0,9.0,26.67,4.0,4.0,37.0,17.0,32.65,41.28,25.76,0.0,2
11473,600.0,50.0,1269.0,53.33,10.0,9.0,37.0,3.0,84.88,19.18,22.44,2.06,4
11474,45.2813096467553,23.0661398155624,16.0,83.33,12.0,11.0,55.0,3.0,100.0,9.81,22.22,0.0,4
11475,300.0,100.0,142.0,88.89,24.0,20.0,24.0,2.0,12.5,20.9,27.41,0.04,2
11476,200.0,100.0,201.0,89.16,19.0,20.0,30.0,9.0,61.63,30.7,25.17,4.39,7
11477,410.0,30.0,11.0,18.18,21.0,24.0,4.0,6.0,36.36,56.13,26.19,0.0,7
11478,200.0,20.0,82.0,0.0,0.0,0.0,34.0,16.0,42.11,0.0,0.0,0.0,3
11479,550.0,50.0,601.0,100.0,20.0,19.0,39.0,6.0,43.68,22.98,21.73,0.86,5
11480,500.0,42.5,63.0,80.0,27.0,27.0,39.0,7.0,77.78,25.71,24.88,0.08,7
11481,300.0,50.0,523.0,77.63,9.0,9.0,46.0,5.0,50.65,9.77,22.45,0.08,4
11482,400.0,50.0,143.0,98.84,6.0,6.0,38.0,9.0,70.11,22.28,22.17,0.8,3
11483,-227.219794373068,7.205117977468691,27.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,-0.101402967944525,10
11484,70.0,20.0,155.0,100.0,18.0,14.0,29.0,7.0,0.0,17.08,16.02,0.06,4
11485,130.0,30.0,200.0,73.53,11.0,11.0,55.0,5.0,39.13,14.1,24.91,7.29,4
11486,410.0,15.0,197.0,84.21,9.0,9.0,45.0,6.0,19.05,6.51,26.71,0.77,6
11487,1640.0,71.25,43.0,100.0,28.0,28.0,19.0,12.0,10.34,4.53,22.96,0.57,4
11488,600.0,200.0,1878.0,91.67,20.0,16.0,64.0,1.0,91.76,30.77,20.79,0.11,8
11489,100.0,50.0,39.0,33.33,19.0,18.0,42.0,6.0,41.18,9.88,21.83,0.02,2
11490,400.0,100.0,157.0,97.59,11.0,13.0,49.0,5.0,43.53,14.38,23.2,0.08,3
11491,180.0,20.0,106.0,100.0,26.0,24.0,50.0,10.0,10.84,10.3,17.59,0.07,7
11492,650.0,50.0,505.0,87.27,11.0,14.0,41.0,2.0,46.88,16.76,22.85,1.58,2
11493,150.0,50.0,62.0,90.0,19.0,20.0,29.0,6.0,9.52,7.77,23.86,0.75,4
11494,560.0,26.0,1019.0,73.85,18.0,18.0,35.0,2.0,50.0,82.57,17.78,0.01,5
11495,300.0,100.0,411.0,87.3,25.0,25.0,54.0,3.0,89.23,64.48,17.14,0.01,10
11496,270.0,35.0,66.0,100.0,22.0,26.0,11.0,10.0,28.57,12.11,22.45,2.17,4
11497,150.0,23.33,32.0,0.0,0.0,0.0,16.0,20.0,12.5,0.0,0.0,0.0,4
11498,430.0,25.0,16.0,10.53,19.0,20.0,38.0,13.0,63.64,75.77,15.0,0.05,9
11499,275.740855331827,80.1796419627903,34.0,0.0,0.0,0.0,54.0,15.0,66.67,0.0,0.0,0.0,6
11500,110.0,20.0,53.0,95.0,14.0,12.0,41.0,9.0,15.38,92.69,13.33,0.05,7
11501,500.0,100.0,644.0,100.0,25.0,25.0,61.0,2.0,75.9,19.55,23.33,0.92,6
11502,50.0,50.0,157.0,96.3,13.0,16.0,46.0,5.0,4.88,22.19,21.07,0.02,7
11503,180.0,20.0,94.0,0.0,0.0,0.0,31.0,2.0,55.17,0.0,0.0,0.0,2
11504,50.0,50.0,64.0,0.0,0.0,0.0,56.0,2.0,10.0,0.0,0.0,1.11510294164327,8
11505,140.0,20.0,318.0,56.0,21.0,26.0,57.0,2.0,46.88,69.43,21.43,0.0,9
11506,-207.792979869054,12.1880560245731,120.0,100.0,6.0,5.0,25.0,8.0,0.0,74.46,15.5,0.0,6
11507,50.0,50.0,302.0,37.5,11.0,11.0,43.0,1.0,40.0,68.01,20.0,0.0,3
11508,450.0,50.0,376.0,80.77,19.0,21.0,34.0,4.0,43.37,44.64,13.47,0.04,2
11509,390.0,18.57,257.0,100.0,25.0,26.0,46.0,12.0,44.44,100.0,13.11,0.0,8
11510,500.0,30.0,41.0,100.0,24.0,23.0,22.0,13.0,38.82,5.18,23.16,0.06,3
11511,100.0,100.0,1.0,100.0,26.0,26.0,88.0,0.0,16.67,10.97,22.45,0.03,9
11512,400.0,66.67,179.0,100.0,21.0,22.0,28.0,6.0,36.78,27.43,22.44,0.18,2
11513,300.0,100.0,187.0,55.38,1.0,1.0,45.0,6.0,80.0,15.32,24.03,0.0,8
11514,50.0,20.0,55.0,40.0,5.0,4.0,53.0,11.0,8.33,43.79,22.22,0.05,2
11515,-56.76799825322951,12.429474074644,0.0,100.0,0.0,0.0,0.0,0.0,0.0,75.1518759237169,16.67,0.0,2
11516,70.0,20.0,31.0,100.0,15.0,14.0,30.0,14.0,4.76,55.61,24.61,0.0,7
11517,460.0,38.0,201.0,92.73,25.0,26.0,22.0,10.0,38.46,62.13,26.61,0.2,9
11518,450.0,50.0,23.0,93.1,22.0,24.0,40.0,7.0,21.21,53.6,23.61,0.48,3
11519,380.0,30.0,130.0,52.83,16.0,18.0,39.0,4.0,85.96,13.73,16.97,2.04,6
11520,400.0,100.0,98.0,100.0,12.0,11.0,37.0,17.0,70.93,56.58,23.86,0.01,9
11521,500.0,24.44,209.0,0.0,0.0,0.0,44.0,10.0,75.47,0.0,0.0,0.0,9
11522,260.0,30.0,80.0,100.0,11.0,7.0,34.0,5.0,27.27,72.61,11.75,0.0,2
11523,570.0,73.33,259.0,100.0,23.0,24.0,48.0,5.0,79.31,22.49,23.11,0.77,9
11524,500.0,100.0,285.0,100.0,14.0,14.0,63.0,2.0,19.54,50.12,23.24,0.39,5
11525,80.0,20.0,166.0,30.0,0.0,0.0,43.0,7.0,0.0,100.0,16.67,0.0,9
11526,510.0,35.0,42.0,75.56,20.0,20.0,54.0,5.0,58.33,12.78,21.9,0.92,6
11527,230.0,40.0,207.0,80.0,23.0,22.0,42.0,3.0,35.56,13.73,24.44,0.67,3
11528,90.0,20.0,7.0,0.0,0.0,0.0,19.0,6.0,75.0,0.0,0.0,1.3479326137946002,8
11529,280.0,35.0,766.0,0.0,0.0,0.0,34.0,7.0,81.82,0.0,0.0,0.0,6
11530,200.0,50.0,148.0,100.0,17.0,17.0,50.0,9.0,14.12,57.68,17.87,0.18,3
11531,570.0,40.0,55.0,100.0,26.0,20.0,30.0,5.0,24.1,16.59,25.85,1.61,4
11532,150.0,50.0,556.0,87.72,20.0,18.0,38.0,5.0,96.55,15.71,21.37,0.09,6
11533,550.0,50.0,917.0,88.89,17.0,17.0,24.0,3.0,94.05,29.43,36.17,0.02,10
11534,994.4,123.05,1247.0,100.0,23.0,23.0,51.0,1.0,90.0,14.89,25.66,1.34,5
11535,100.0,100.0,138.0,90.0,2.0,2.0,54.0,5.0,17.02,27.08,20.37,0.02,6
11536,70.0,10.0,0.0,100.0,8.0,7.0,0.0,2.0,3.45,45.43,10.82,0.24,4
11537,-58.8227436997715,66.9758945003045,0.0,100.0,30.0,35.0,0.0,0.0,0.0,100.0,16.67,-0.6988437368179479,6
11538,300.0,100.0,201.0,97.5,14.0,14.0,47.0,6.0,51.16,26.25,23.56,2.0,4
11539,600.0,100.0,272.0,94.12,19.0,19.0,35.0,6.0,70.37,14.09,23.57,0.1,3
11540,160.0,20.0,23.0,0.0,0.0,0.0,38.0,11.0,48.0,0.0,0.0,0.0,8
11541,420.0,73.33,699.0,14.29,10.0,5.0,45.0,6.0,85.37,72.31,14.29,0.0,9
11542,1000.0,150.0,113.0,82.98,6.0,6.0,36.0,11.0,23.81,47.04,22.42,0.61,3
11543,100.0,50.0,88.0,100.0,21.0,22.0,30.0,10.0,65.52,7.66,20.11,0.01,6
11544,2350.0,57.14,115.0,97.62,24.0,24.0,24.0,15.0,66.67,6.52,24.49,2.37,3
11545,480.0,30.0,751.0,29.41,26.0,29.0,39.0,5.0,76.19,24.9,20.78,0.0,2
11546,450.0,50.0,94.0,91.43,11.0,11.0,36.0,17.0,27.16,16.7,22.46,0.28,6
11547,536.489876650774,45.372771532467794,35.0,100.0,13.0,14.0,30.0,7.0,30.43,22.93,22.58,0.68,5
11548,50.0,50.0,2.0,100.0,12.0,11.0,50.0,0.0,50.0,87.29,16.67,0.0,10
11549,130.0,20.0,31.0,25.0,0.0,0.0,10.0,16.0,37.5,0.0,0.0,0.0,9
11550,500.0,28.0,78.0,100.0,14.0,13.0,30.0,15.0,25.88,5.51,21.24,6.27,3
11551,140.0,26.67,416.0,65.71,15.0,14.0,47.0,5.0,19.51,71.65,17.13,0.01,7
11552,100.0,50.0,41.0,100.0,19.0,21.0,12.0,18.0,1.47,35.66,17.8,0.01,8
11553,250.0,25.0,733.0,98.61,24.0,24.0,54.0,3.0,6.94,3.89,21.68,0.21,7
11554,1500.0,500.0,79.0,95.18,23.0,26.0,56.0,6.0,47.62,95.81,16.85,0.07,10
11555,1500.0,50.0,334.0,91.95,19.0,19.0,48.0,10.0,96.55,13.22,22.66,0.38,6
11556,340.701508390649,29.758464469474802,124.0,0.0,0.0,0.0,41.0,6.0,12.5,0.0,0.0,0.0,4
11557,100.0,50.0,33.0,63.16,17.0,16.0,29.0,7.0,9.09,20.38,20.25,0.0,6
11558,400.0,100.0,533.0,97.67,24.0,24.0,56.0,4.0,83.91,7.53,23.33,0.37,7
11559,450.0,50.0,230.0,34.43,6.0,6.0,41.0,10.0,79.71,100.0,15.63,0.0,4
11560,150.0,50.0,368.0,52.0,14.0,15.0,39.0,2.0,47.06,17.63,19.42,0.33,7
11561,400.0,100.0,789.0,69.14,14.0,14.0,38.0,4.0,88.24,39.16,13.44,0.03,7
11562,590.0,32.0,162.0,84.0,8.0,9.0,47.0,9.0,68.67,16.43,26.95,0.09,8
11563,200.0,10.0,83.0,57.14,8.0,10.0,62.0,7.0,40.0,67.96,17.31,0.01,4
11564,367.71165930636704,59.5907345093427,1.0,100.0,40.0,40.0,23.0,7.0,0.0,0.0,16.67,0.0,10
11565,670.0,32.5,321.0,90.59,13.0,12.0,44.0,8.0,96.51,29.42,26.63,0.33,9
11566,310.0,30.0,74.0,100.0,15.0,15.0,52.0,6.0,44.71,6.83,22.75,0.06,6
11567,300.0,100.0,37.0,43.59,23.0,23.0,40.0,12.0,34.62,37.6,18.29,0.34,9
11568,450.0,50.0,94.0,93.75,25.0,25.0,53.0,8.0,37.35,24.27,23.33,0.35,7
11569,950.0,87.5,72.0,38.71,6.0,10.0,34.0,11.0,64.94,11.99,23.29,0.0,4
11570,550.0,50.0,1297.0,57.65,15.0,16.0,49.0,2.0,93.1,10.55,25.99,0.04,6
11571,200.0,100.0,0.0,100.0,19.0,20.0,38.0,41.0,21.74,6.68,26.21,0.04,3
11572,1950.0,200.0,13.0,100.0,21.0,21.0,35.0,12.0,8.0,26.85,29.55,0.01,5
11573,70.0,35.0,1.0,80.0,18.0,18.0,33.0,9.0,0.0,38.63,22.22,0.0,9
11574,300.0,100.0,27.0,97.14,10.0,12.0,30.0,10.0,10.64,59.56,17.2,0.03,4
11575,500.0,100.0,96.0,97.56,22.0,23.0,33.0,8.0,20.45,65.83,22.12,1.99,10
11576,500.0,100.0,246.0,100.0,17.0,15.0,36.0,8.0,60.92,41.79,14.75,0.39,2
11577,50.0,20.0,28.0,20.0,0.0,0.0,52.0,0.0,14.29,0.0,16.67,-1.4541016789423,10
11578,560.0,40.0,145.0,46.84,11.0,12.0,35.0,9.0,90.0,15.07,25.26,0.01,3
11579,400.0,100.0,601.0,0.0,0.0,0.0,35.0,5.0,60.87,0.0,0.0,0.0,10
11580,270.0,40.0,299.0,88.0,25.0,25.0,18.0,4.0,26.67,13.35,26.03,0.48,3
11581,280.0,20.0,481.0,100.0,25.0,23.0,49.0,4.0,25.29,63.97,14.46,0.15,10
11582,200.0,100.0,71.0,88.1,13.0,19.0,57.0,3.0,42.86,17.78,29.33,2.88,8
11583,420.0,60.0,222.0,100.0,24.0,23.0,43.0,8.0,72.41,18.02,12.6,0.63,10
11584,230.0,65.0,34.0,65.22,24.0,24.0,49.0,15.0,9.68,43.81,20.35,0.0,9
11585,620.0,42.5,49.0,98.59,34.0,35.0,15.0,7.0,32.56,7.34,29.02,0.07,5
11586,80.0,20.0,84.0,41.67,10.0,13.0,48.0,5.0,31.03,100.0,16.0,0.0,10
11587,500.0,50.0,440.0,90.12,12.0,11.0,61.0,4.0,83.33,9.67,23.93,0.39,5
11588,312.553949267183,43.08431785309379,-795.901934820637,6.81768692411412,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3
11589,810.0,50.0,822.0,95.24,7.0,8.0,65.0,3.0,93.02,19.47,21.17,0.03,2
11590,230.0,30.0,295.0,0.0,0.0,0.0,43.0,7.0,34.48,100.0,0.0,0.0,9
11591,250.0,20.0,49.0,100.0,23.0,22.0,50.0,3.0,3.45,20.37,22.05,0.24,6
11592,600.0,50.0,335.0,0.0,0.0,0.0,41.0,5.0,86.3,0.0,0.0,0.0,9
11593,190.0,20.0,71.0,86.96,14.0,13.0,45.0,3.0,10.0,43.42,24.31,0.35,2
11594,58.424706205715,60.491396388846,65.0,0.0,0.0,0.0,47.0,4.0,28.57,0.0,0.0,0.0,6
11595,350.0,50.0,106.0,77.27,20.0,19.0,29.0,11.0,50.98,17.97,19.71,0.71,4
11596,20.0,20.0,3.0,96.77,5.0,5.0,5.0,29.0,0.0,50.32,17.3,0.0,3
11597,420.0,60.0,336.0,100.0,24.0,24.0,48.0,5.0,95.4,6.21,21.61,0.15,8
11598,200.0,27.5,186.0,0.0,0.0,0.0,67.0,3.0,62.5,0.0,0.0,0.0,9
11599,451.04770057165,8.906905119184449,0.0,100.0,22.0,22.0,0.0,25.0,0.0,0.0,16.67,0.0,3
11600,400.0,100.0,1155.0,90.36,21.0,21.0,43.0,4.0,88.37,40.25,22.25,0.1,7
11601,40.0,20.0,232.0,100.0,8.0,7.0,61.0,1.0,0.0,21.15,15.7,0.01,3
11602,420.0,73.33,94.0,97.44,17.0,17.0,36.0,12.0,40.48,14.8,21.31,0.12,8
11603,20.0,20.0,1457.0,100.0,24.0,24.0,38.0,4.0,2.9,0.0,16.43,0.0,9
11604,400.0,50.0,125.0,70.59,17.0,17.0,41.0,10.0,94.23,5.76,24.21,0.01,8
11605,100.0,50.0,128.0,100.0,24.0,24.0,38.0,9.0,17.24,6.33,20.66,0.31,8
11606,160.0,12.86,345.0,31.82,4.0,3.0,35.0,13.0,31.43,17.87,16.22,2.88,4
11607,110.0,18.0,240.0,100.0,7.0,4.0,50.0,4.0,7.32,2.68,10.97,1.71,2
11608,236.42767244862802,27.040473960236604,1341.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,3
11609,650.0,50.0,149.0,97.37,24.0,26.0,24.0,11.0,49.43,12.07,19.93,4.26,3
11610,1050.0,61.67,152.0,97.47,17.0,17.0,47.0,7.0,58.75,5.33,28.54,0.45,4
11611,300.0,50.0,487.0,0.0,0.0,0.0,43.0,3.0,82.93,0.0,0.0,0.0,10
11612,150.0,25.0,346.0,66.67,31.0,25.0,33.0,8.0,23.53,69.96,16.44,0.09,5
11613,810.0,41.25,350.0,96.55,19.0,19.0,28.0,16.0,98.85,6.93,27.87,0.19,4
11614,400.0,100.0,190.0,98.84,19.0,20.0,36.0,11.0,77.01,21.17,26.94,0.04,7
11615,200.0,100.0,19.0,98.41,26.0,26.0,15.0,26.0,9.52,26.47,22.37,0.07,5
11616,580.0,82.5,299.0,86.05,20.0,21.0,39.0,8.0,88.37,31.72,21.02,0.09,6
11617,500.0,50.0,106.0,85.92,23.0,23.0,25.0,15.0,66.67,14.56,25.3,1.05,4
11618,440.0,60.0,78.0,94.67,21.0,21.0,39.0,9.0,68.67,23.58,22.68,0.32,5
11619,400.0,50.0,121.0,92.45,15.0,19.0,40.0,14.0,73.68,12.91,24.76,0.23,4
11620,360.0,40.0,227.0,100.0,22.0,22.0,29.0,3.0,1.52,8.85,22.05,6.23,2
11621,400.0,50.0,12.0,100.0,12.0,13.0,30.0,13.0,0.0,2.03,23.99,0.88,2
11622,130.0,20.0,13.0,100.0,22.0,23.0,25.0,10.0,0.0,85.53,22.22,0.0,4
11623,510.0,50.0,272.0,100.0,12.0,14.0,41.0,3.0,85.06,20.25,27.37,0.67,4
11624,60.0,20.0,26.0,0.0,0.0,0.0,19.0,10.0,50.0,0.0,0.0,0.0,3
11625,200.0,100.0,33.0,100.0,18.0,19.0,45.0,12.0,9.09,61.95,21.77,0.03,5
11626,120.0,20.0,56.0,97.83,27.0,27.0,13.0,13.0,3.7,3.55,23.41,0.43,6
11627,300.0,100.0,78.0,97.7,16.0,15.0,39.0,9.0,81.61,49.71,31.41,0.28,8
11628,500.0,50.0,51.0,88.24,39.0,38.0,19.0,12.0,79.27,63.82,22.07,0.0,7
11629,300.0,20.0,19.0,97.06,21.0,21.0,42.0,11.0,7.14,19.11,14.26,0.18,5
11630,140.0,30.0,302.0,28.57,0.0,0.0,47.0,5.0,30.0,100.0,16.0,0.0,6
11631,400.0,100.0,156.0,98.8,7.0,8.0,28.0,5.0,40.23,46.55,18.58,0.59,7
11632,120.0,35.0,203.0,93.33,25.0,21.0,27.0,6.0,33.33,45.35,16.94,0.0,3
11633,250.0,75.0,236.0,93.75,24.0,23.0,45.0,9.0,37.04,99.4,16.14,0.0,9
11634,500.0,100.0,95.0,0.0,0.0,0.0,26.0,6.0,54.55,0.0,0.0,0.0,8
11635,150.0,50.0,155.0,6.25,0.0,0.0,15.0,14.0,80.0,0.0,0.0,0.0,7
11636,400.0,100.0,315.0,100.0,21.0,21.0,39.0,7.0,51.72,32.73,22.49,0.12,4
11637,129.376006525193,95.98689968584671,-176.487344808375,144.989441485377,50.0,50.0,0.0,0.0,0.0,98.6095191461027,16.67,0.0,2
11638,120.0,35.0,79.0,88.89,32.0,32.0,41.0,11.0,51.61,7.4,26.25,1.12,4
11639,600.0,100.0,97.0,87.69,12.0,13.0,33.0,3.0,30.67,72.63,21.52,0.06,6
11640,400.0,100.0,72.0,90.32,27.0,28.0,25.0,17.0,48.24,12.67,23.34,0.01,6
11641,300.0,100.0,32.0,81.82,13.0,13.0,23.0,25.0,38.89,33.51,29.29,0.47,3
11642,575.583362822556,48.056284602115205,119.0,100.0,10.0,9.0,42.0,6.0,0.0,0.0,16.13,0.0,3
11643,160.0,30.0,55.0,84.62,26.0,22.0,28.0,13.0,46.67,31.56,20.6,0.01,5
11644,140.0,20.0,246.0,83.33,8.0,8.0,39.0,4.0,6.9,5.15,21.47,0.03,4
11645,260.0,20.0,46.0,94.59,8.0,8.0,45.0,11.0,7.84,14.29,17.7,0.93,3
11646,450.0,50.0,147.0,96.92,10.0,12.0,47.0,11.0,53.73,15.85,21.1,0.44,4
11647,290.0,15.0,266.0,58.62,18.0,17.0,52.0,3.0,77.27,14.21,22.01,0.05,4
11648,500.0,100.0,169.0,100.0,18.0,27.0,41.0,8.0,78.16,61.11,20.45,0.02,7
11649,450.0,83.33,279.0,68.92,19.0,18.0,35.0,14.0,78.75,4.04,23.06,0.02,3
11650,310.0,20.0,23.0,78.95,4.0,4.0,7.0,13.0,60.0,19.33,24.64,0.02,4
11651,470.0,60.0,273.0,100.0,17.0,16.0,60.0,3.0,79.31,54.77,23.09,0.23,10
11652,1800.0,162.5,318.0,100.0,13.0,20.0,60.0,4.0,73.56,23.12,21.42,0.25,7
11653,400.0,100.0,210.0,100.0,24.0,24.0,33.0,9.0,88.51,63.0,20.77,0.23,10
11654,600.0,100.0,276.0,98.85,12.0,13.0,38.0,4.0,35.63,45.98,26.32,0.21,5
11655,299.252986641914,41.274288855677,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,16.67,-0.0230361056494879,3
11656,220.0,40.0,101.0,97.14,25.0,25.0,48.0,7.0,63.38,9.49,23.2,0.19,10
11657,520.0,42.5,40.0,76.6,9.0,9.0,19.0,25.0,53.95,8.14,23.54,0.5,2
11658,420.0,73.33,312.0,100.0,26.0,26.0,39.0,5.0,54.02,79.49,19.3,0.05,9
11659,435.308587907924,42.8951081864875,2.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.7047139685260029,5
11660,70.0,20.0,101.0,100.0,12.0,9.0,25.0,7.0,0.0,30.47,16.67,0.0,2
11661,200.0,100.0,251.0,100.0,22.0,25.0,58.0,3.0,88.24,91.1,29.2,0.14,5
11662,280.0,43.33,242.0,16.67,6.0,6.0,39.0,6.0,54.29,2.24,19.61,0.24,5
11663,700.0,75.0,233.0,96.43,25.0,25.0,43.0,7.0,61.63,6.46,22.82,0.07,5
11664,300.0,20.0,52.0,14.29,12.0,17.0,60.0,6.0,58.33,0.0,16.67,0.0,9
11665,440.0,42.5,129.0,98.85,24.0,21.0,26.0,6.0,72.41,48.17,9.75,0.32,5
11666,1450.0,50.0,345.0,100.0,19.0,20.0,33.0,4.0,62.07,5.27,27.76,0.54,5
11667,550.0,50.0,119.0,96.97,5.0,5.0,30.0,5.0,16.22,7.36,26.23,1.67,2
11668,300.0,100.0,73.0,98.78,20.0,20.0,43.0,10.0,54.12,23.32,22.2,0.01,10
11669,450.0,150.0,541.0,100.0,22.0,22.0,56.0,4.0,73.56,35.74,20.27,0.28,5
11670,300.0,10.0,126.0,100.0,26.0,25.0,66.0,5.0,11.39,49.34,15.18,0.1,5
11671,80.0,20.0,559.0,87.88,21.0,19.0,32.0,5.0,42.03,63.5,21.43,0.14,6
11672,420.0,73.33,25.0,2.27,50.0,31.0,64.0,7.0,54.72,55.75,9.52,0.0,10
11673,540.0,30.0,23.0,98.77,13.0,11.0,34.0,19.0,23.26,28.91,18.59,2.22,1
11674,510.0,11.67,328.0,7.69,10.0,8.0,46.0,9.0,52.94,100.0,14.29,0.0,9
11675,120.0,20.0,1172.0,92.0,4.0,3.0,39.0,2.0,16.67,86.98,19.12,0.02,9
11676,480.0,50.0,72.0,68.0,21.0,20.0,35.0,18.0,36.36,20.2,20.83,0.02,6
